Â	†	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0086 (Control character) -> U+2020 (DAGGER)
Â	‡	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0087 (Control character) -> U+2021 (DOUBLE DAGGER)
Â	ˆ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0088 (Control character) -> U+02C6 (MODIFIER LETTER CIRCUMFLEX ACCENT)
Â	‰	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0089 (Control character) -> U+2030 (PER MILLE SIGN)
Â	Š	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+008A (Control character) -> U+0160 (LATIN CAPITAL LETTER S WITH CARON)
Â	‘	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+008B (Control character) -> U+2018 (LEFT SINGLE QUOTATION MARK)
Â	Œ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+008C (Control character) -> U+0152 (LATIN CAPITAL LIGATURE OE)
Â		U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+008D (Control character) deleted
Â	Ž	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+008E (Control character) -> U+017D (LATIN CAPITAL LETTER Z WITH CARON)
Â		U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+008F (Control character) deleted
Â		U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0090 (Control character) deleted
Â	‘	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0091 (Control character) -> U+2018 (LEFT SINGLE QUOTATION MARK)
Â	’	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0092 (Control character) -> U+2019 (RIGHT SINGLE QUOTATION MARK)
Â	“	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0093 (Control character) -> U+201C (LEFT DOUBLE QUOTATION MARK)
Â	”	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0094 (Control character) -> U+201D (RIGHT DOUBLE QUOTATION MARK)
Â	•	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0095 (Control character) -> U+2022 (BULLET)
Â	-	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0096 (Control character) -> U+002D (HYPHEN-MINUS)
Â	-	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0097 (Control character) -> U+002D (HYPHEN-MINUS)
Â	˜	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0098 (Control character) -> U+02DC (SMALL TILDE)
Â	™	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0099 (Control character) -> U+2122 (TRADE MARK SIGN)
Â	š	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+009A (Control character) -> U+0161 (LATIN SMALL LETTER S WITH CARON)
Â	’	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+009B (Control character) -> U+2019 (RIGHT SINGLE QUOTATION MARK)
Â	œ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+009C (Control character) -> U+0153 (LATIN SMALL LIGATURE OE)
Â		U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+009D (Control character) deleted
Â	ž	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+009E (Control character) -> U+017E (LATIN SMALL LETTER Z WITH CARON)
Â	Ÿ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+009F (Control character) -> U+0178 (LATIN CAPITAL LETTER Y WITH DIAERESIS)
Â 	 	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A0 (NO-BREAK SPACE) -> U+0020 (SPACE)
Â¡	¡	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A1 (INVERTED EXCLAMATION MARK) -> U+00A1 (INVERTED EXCLAMATION MARK)
Â¢	¢	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A2 (CENT SIGN) -> U+00A2 (CENT SIGN)
Â£	£	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A3 (POUND SIGN) -> U+00A3 (POUND SIGN)
Â¤	¤	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A4 (CURRENCY SIGN) -> U+00A4 (CURRENCY SIGN)
Â¥	¥	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A5 (YEN SIGN) -> U+00A5 (YEN SIGN)
Â¦	¦	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A6 (BROKEN BAR) -> U+00A6 (BROKEN BAR)
Â§	§	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A7 (SECTION SIGN) -> U+00A7 (SECTION SIGN)
Â¨	¨	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A8 (DIAERESIS) -> U+00A8 (DIAERESIS)
Â©	©	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00A9 (COPYRIGHT SIGN) -> U+00A9 (COPYRIGHT SIGN)
Âª	ª	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00AA (FEMININE ORDINAL INDICATOR) -> U+00AA (FEMININE ORDINAL INDICATOR)
Â«	“	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00AB (LEFT-POINTING DOUBLE ANGLE QUOTATION MARK) -> U+201C (LEFT DOUBLE QUOTATION MARK)
Â¬	¬	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00AC (NOT SIGN) -> U+00AC (NOT SIGN)
Â­	-	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00AD (SOFT HYPHEN) -> U+002D (HYPHEN-MINUS)
Â®	®	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00AE (REGISTERED SIGN) -> U+00AE (REGISTERED SIGN)
Â¯	¯	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00AF (MACRON) -> U+00AF (MACRON)
Â°	°	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B0 (DEGREE SIGN) -> U+00B0 (DEGREE SIGN)
Â±	±	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B1 (PLUS-MINUS SIGN) -> U+00B1 (PLUS-MINUS SIGN)
Â²	²	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B2 (SUPERSCRIPT TWO) -> U+00B2 (SUPERSCRIPT TWO)
Â³	³	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B3 (SUPERSCRIPT THREE) -> U+00B3 (SUPERSCRIPT THREE)
Â´	´	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B4 (ACUTE ACCENT) -> U+00B4 (ACUTE ACCENT)
Âµ	μ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B5 (MICRO SIGN) -> U+03BC (GREEK SMALL LETTER MU)
Â¶	¶	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B6 (PILCROW SIGN) -> U+00B6 (PILCROW SIGN)
Â·	·	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B7 (MIDDLE DOT) -> U+00B7 (MIDDLE DOT)
Â¸	¸	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B8 (CEDILLA) -> U+00B8 (CEDILLA)
Â¹	¹	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00B9 (SUPERSCRIPT ONE) -> U+00B9 (SUPERSCRIPT ONE)
Âº	º	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00BA (MASCULINE ORDINAL INDICATOR) -> U+00BA (MASCULINE ORDINAL INDICATOR)
Â»	”	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00BB (RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK) -> U+201D (RIGHT DOUBLE QUOTATION MARK)
Â¼	¼	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00BC (VULGAR FRACTION ONE QUARTER) -> U+00BC (VULGAR FRACTION ONE QUARTER)
Â½	½	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00BD (VULGAR FRACTION ONE HALF) -> U+00BD (VULGAR FRACTION ONE HALF)
Â¾	¾	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00BE (VULGAR FRACTION THREE QUARTERS) -> U+00BE (VULGAR FRACTION THREE QUARTERS)
Â¿	¿	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+00BF (INVERTED QUESTION MARK) -> U+00BF (INVERTED QUESTION MARK)
ÂŒ	Œ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0152 (LATIN CAPITAL LIGATURE OE) -> U+0152 (LATIN CAPITAL LIGATURE OE)
Âœ	œ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0153 (LATIN SMALL LIGATURE OE) -> U+0153 (LATIN SMALL LIGATURE OE)
ÂŠ	Š	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0160 (LATIN CAPITAL LETTER S WITH CARON) -> U+0160 (LATIN CAPITAL LETTER S WITH CARON)
Âš	š	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0161 (LATIN SMALL LETTER S WITH CARON) -> U+0161 (LATIN SMALL LETTER S WITH CARON)
ÂŸ	Ÿ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0178 (LATIN CAPITAL LETTER Y WITH DIAERESIS) -> U+0178 (LATIN CAPITAL LETTER Y WITH DIAERESIS)
ÂŽ	Ž	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+017D (LATIN CAPITAL LETTER Z WITH CARON) -> U+017D (LATIN CAPITAL LETTER Z WITH CARON)
Âž	ž	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+017E (LATIN SMALL LETTER Z WITH CARON) -> U+017E (LATIN SMALL LETTER Z WITH CARON)
Âƒ	ƒ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+0192 (LATIN SMALL LETTER F WITH HOOK) -> U+0192 (LATIN SMALL LETTER F WITH HOOK)
Âˆ	ˆ	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+02C6 (MODIFIER LETTER CIRCUMFLEX ACCENT) -> U+02C6 (MODIFIER LETTER CIRCUMFLEX ACCENT)
Â˜	˜	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+02DC (SMALL TILDE) -> U+02DC (SMALL TILDE)
Â–	-	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2013 (EN DASH) -> U+002D (HYPHEN-MINUS)
Â—	-	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2014 (EM DASH) -> U+002D (HYPHEN-MINUS)
Â‘	‘	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2018 (LEFT SINGLE QUOTATION MARK) -> U+2018 (LEFT SINGLE QUOTATION MARK)
Â’	’	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2019 (RIGHT SINGLE QUOTATION MARK) -> U+2019 (RIGHT SINGLE QUOTATION MARK)
Â‚	‘	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+201A (SINGLE LOW-9 QUOTATION MARK) -> U+2018 (LEFT SINGLE QUOTATION MARK)
Â“	“	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+201C (LEFT DOUBLE QUOTATION MARK) -> U+201C (LEFT DOUBLE QUOTATION MARK)
Â”	”	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+201D (RIGHT DOUBLE QUOTATION MARK) -> U+201D (RIGHT DOUBLE QUOTATION MARK)
Â„	“	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+201E (DOUBLE LOW-9 QUOTATION MARK) -> U+201C (LEFT DOUBLE QUOTATION MARK)
Â†	†	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2020 (DAGGER) -> U+2020 (DAGGER)
Â‡	‡	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2021 (DOUBLE DAGGER) -> U+2021 (DOUBLE DAGGER)
Â•	•	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2022 (BULLET) -> U+2022 (BULLET)
Â…	...	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2026 (HORIZONTAL ELLIPSIS) -> U+002E (FULL STOP) U+002E (FULL STOP) U+002E (FULL STOP)
Â‰	‰	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2030 (PER MILLE SIGN) -> U+2030 (PER MILLE SIGN)
Â‹	‘	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2039 (SINGLE LEFT-POINTING ANGLE QUOTATION MARK) -> U+2018 (LEFT SINGLE QUOTATION MARK)
Â›	’	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+203A (SINGLE RIGHT-POINTING ANGLE QUOTATION MARK) -> U+2019 (RIGHT SINGLE QUOTATION MARK)
Â€	€	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+20AC (EURO SIGN) -> U+20AC (EURO SIGN)
Â™	™	U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX) U+2122 (TRADE MARK SIGN) -> U+2122 (TRADE MARK SIGN)
Ã	À	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0080 (Control character) -> U+00C0 (LATIN CAPITAL LETTER A WITH GRAVE)
Ã	Á	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0081 (Control character) -> U+00C1 (LATIN CAPITAL LETTER A WITH ACUTE)
Ã	Â	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0082 (Control character) -> U+00C2 (LATIN CAPITAL LETTER A WITH CIRCUMFLEX)
Ã	Ã	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0083 (Control character) -> U+00C3 (LATIN CAPITAL LETTER A WITH TILDE)
Ã	Ä	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0084 (Control character) -> U+00C4 (LATIN CAPITAL LETTER A WITH DIAERESIS)
Ã	Å	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0085 (Control character) -> U+00C5 (LATIN CAPITAL LETTER A WITH RING ABOVE)
Ã	Æ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0086 (Control character) -> U+00C6 (LATIN CAPITAL LETTER AE)
Ã	Ç	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0087 (Control character) -> U+00C7 (LATIN CAPITAL LETTER C WITH CEDILLA)
Ã	È	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0088 (Control character) -> U+00C8 (LATIN CAPITAL LETTER E WITH GRAVE)
Ã	É	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0089 (Control character) -> U+00C9 (LATIN CAPITAL LETTER E WITH ACUTE)
Ã	Ê	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+008A (Control character) -> U+00CA (LATIN CAPITAL LETTER E WITH CIRCUMFLEX)
Ã	Ë	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+008B (Control character) -> U+00CB (LATIN CAPITAL LETTER E WITH DIAERESIS)
Ã	Ì	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+008C (Control character) -> U+00CC (LATIN CAPITAL LETTER I WITH GRAVE)
Ã	Í	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+008D (Control character) -> U+00CD (LATIN CAPITAL LETTER I WITH ACUTE)
Ã	Î	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+008E (Control character) -> U+00CE (LATIN CAPITAL LETTER I WITH CIRCUMFLEX)
Ã	Ï	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+008F (Control character) -> U+00CF (LATIN CAPITAL LETTER I WITH DIAERESIS)
Ã	Ð	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0090 (Control character) -> U+00D0 (LATIN CAPITAL LETTER ETH)
Ã	Ñ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0091 (Control character) -> U+00D1 (LATIN CAPITAL LETTER N WITH TILDE)
Ã	Ò	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0092 (Control character) -> U+00D2 (LATIN CAPITAL LETTER O WITH GRAVE)
Ã	Ó	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0093 (Control character) -> U+00D3 (LATIN CAPITAL LETTER O WITH ACUTE)
Ã	Ô	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0094 (Control character) -> U+00D4 (LATIN CAPITAL LETTER O WITH CIRCUMFLEX)
Ã	Õ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0095 (Control character) -> U+00D5 (LATIN CAPITAL LETTER O WITH TILDE)
Ã	Ö	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0096 (Control character) -> U+00D6 (LATIN CAPITAL LETTER O WITH DIAERESIS)
Ã	×	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0097 (Control character) -> U+00D7 (MULTIPLICATION SIGN)
Ã	Ø	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0098 (Control character) -> U+00D8 (LATIN CAPITAL LETTER O WITH STROKE)
Ã	Ù	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+0099 (Control character) -> U+00D9 (LATIN CAPITAL LETTER U WITH GRAVE)
Ã	Ú	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+009A (Control character) -> U+00DA (LATIN CAPITAL LETTER U WITH ACUTE)
Ã	Û	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+009B (Control character) -> U+00DB (LATIN CAPITAL LETTER U WITH CIRCUMFLEX)
Ã	Ü	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+009C (Control character) -> U+00DC (LATIN CAPITAL LETTER U WITH DIAERESIS)
Ã	Ý	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+009D (Control character) -> U+00DD (LATIN CAPITAL LETTER Y WITH ACUTE)
Ã	Þ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+009E (Control character) -> U+00DE (LATIN CAPITAL LETTER THORN)
Ã	ß	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+009F (Control character) -> U+00DF (LATIN SMALL LETTER SHARP S)
Ã 	à	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A0 (NO-BREAK SPACE) -> U+00E0 (LATIN SMALL LETTER A WITH GRAVE)
Ã¡	á	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A1 (INVERTED EXCLAMATION MARK) -> U+00E1 (LATIN SMALL LETTER A WITH ACUTE)
Ã¢	â	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A2 (CENT SIGN) -> U+00E2 (LATIN SMALL LETTER A WITH CIRCUMFLEX)
Ã£	ã	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A3 (POUND SIGN) -> U+00E3 (LATIN SMALL LETTER A WITH TILDE)
Ã¤	ä	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A4 (CURRENCY SIGN) -> U+00E4 (LATIN SMALL LETTER A WITH DIAERESIS)
Ã¥	å	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A5 (YEN SIGN) -> U+00E5 (LATIN SMALL LETTER A WITH RING ABOVE)
Ã¦	æ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A6 (BROKEN BAR) -> U+00E6 (LATIN SMALL LETTER AE)
Ã§	ç	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A7 (SECTION SIGN) -> U+00E7 (LATIN SMALL LETTER C WITH CEDILLA)
Ã¨	è	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A8 (DIAERESIS) -> U+00E8 (LATIN SMALL LETTER E WITH GRAVE)
Ã©	é	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00A9 (COPYRIGHT SIGN) -> U+00E9 (LATIN SMALL LETTER E WITH ACUTE)
Ãª	ê	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00AA (FEMININE ORDINAL INDICATOR) -> U+00EA (LATIN SMALL LETTER E WITH CIRCUMFLEX)
Ã«	ë	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00AB (LEFT-POINTING DOUBLE ANGLE QUOTATION MARK) -> U+00EB (LATIN SMALL LETTER E WITH DIAERESIS)
Ã¬	ì	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00AC (NOT SIGN) -> U+00EC (LATIN SMALL LETTER I WITH GRAVE)
Ã­	í	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00AD (SOFT HYPHEN) -> U+00ED (LATIN SMALL LETTER I WITH ACUTE)
Ã®	î	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00AE (REGISTERED SIGN) -> U+00EE (LATIN SMALL LETTER I WITH CIRCUMFLEX)
Ã¯	ï	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00AF (MACRON) -> U+00EF (LATIN SMALL LETTER I WITH DIAERESIS)
Ã°	ð	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B0 (DEGREE SIGN) -> U+00F0 (LATIN SMALL LETTER ETH)
Ã±	ñ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B1 (PLUS-MINUS SIGN) -> U+00F1 (LATIN SMALL LETTER N WITH TILDE)
Ã²	ò	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B2 (SUPERSCRIPT TWO) -> U+00F2 (LATIN SMALL LETTER O WITH GRAVE)
Ã³	ó	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B3 (SUPERSCRIPT THREE) -> U+00F3 (LATIN SMALL LETTER O WITH ACUTE)
Ã´	ô	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B4 (ACUTE ACCENT) -> U+00F4 (LATIN SMALL LETTER O WITH CIRCUMFLEX)
Ãµ	õ	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B5 (MICRO SIGN) -> U+00F5 (LATIN SMALL LETTER O WITH TILDE)
Ã¶	ö	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B6 (PILCROW SIGN) -> U+00F6 (LATIN SMALL LETTER O WITH DIAERESIS)
Ã·	÷	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B7 (MIDDLE DOT) -> U+00F7 (DIVISION SIGN)
Ã¸	ø	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B8 (CEDILLA) -> U+00F8 (LATIN SMALL LETTER O WITH STROKE)
Ã¹	ù	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00B9 (SUPERSCRIPT ONE) -> U+00F9 (LATIN SMALL LETTER U WITH GRAVE)
Ãº	ú	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00BA (MASCULINE ORDINAL INDICATOR) -> U+00FA (LATIN SMALL LETTER U WITH ACUTE)
Ã»	û	U+00C3 (LATIN CAPITAL LETTER A WITH TILDE) U+00BB (RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK) -> U+00FB (LATIN SMALL LETTER U WITH CIRCUMFLEX)
